Employee_ID,Branch_ID,Full_Name,Position,Department_ID,Salary,Hire_Date,Status
1101,262,Matthew Hughes,Loan Officer,1,58715.73,2024-02-21,Resigned
1102,441,Jackson Bullock,Credit Analyst,27,42999.22,2016-09-24,On Leave
1103,230,Michael Anderson,Customer Service Representative,19,73398.68,2015-11-04,Active
1104,643,Gerald Shepard,Loan Officer,24,115486.97,2016-04-07,On Leave
1105,345,Audrey Lester,Branch Manager,14,87370.19,2020-08-11,Active
1106,55,Wanda Arroyo,Accountant,24,83180.83,2021-08-07,Resigned
1107,341,Jeremy Mason,Credit Analyst,10,62200.16,2023-09-28,Resigned
1108,530,Susan Cooley,Compliance Officer,27,118542.13,2024-11-09,Resigned
1109,345,Jessica Lewis,Credit Analyst,7,73727.63,2022-11-27,Resigned
1110,236,Mary Williams,Customer Service Representative,14,117165.22,2020-02-24,On Leave
1111,50,Jason Barnett,HR Manager,2,81489.55,2021-01-28,Active
1112,23,Nicholas Knapp,Data Analyst,14,118952.03,2019-01-29,On Leave
1113,447,Christopher Lowe,Risk Manager,21,96686.96,2022-10-09,Resigned
1114,494,Jack Hood,IT Support,17,107712.49,2021-08-13,Resigned
1115,134,Alex Griffin,Branch Manager,17,58970.58,2025-01-24,Resigned
1116,534,Ryan Hayden,Financial Analyst,1,69167.3,2019-08-14,On Leave
1117,307,Charles Smith,Loan Officer,4,99147.09,2022-05-07,On Leave
1118,57,Michelle Combs,HR Manager,2,86969.95,2024-09-20,Resigned
1119,190,Colleen Davis,HR Manager,14,72839.9,2017-08-31,Resigned
1120,39,Amanda Ross,Financial Analyst,17,71387.36,2024-08-28,Active
1121,31,Michelle Jones,Security Officer,28,56473.42,2023-01-31,On Leave
1122,332,Andrew Vaughn,Data Analyst,7,98241.24,2018-04-30,On Leave
1123,30,John Vargas DDS,Security Officer,14,50999.34,2021-11-12,Resigned
1124,25,William Green,Data Analyst,12,53899.67,2024-08-04,On Leave
1125,514,Joshua Jones,Bank Teller,20,89266.95,2019-04-18,Resigned
1126,242,Mary Robertson,Loan Officer,6,43720.17,2023-01-13,Active
1127,273,Tyler Cruz,Investment Advisor,9,91442.35,2017-12-08,On Leave
1128,250,Caitlin Ramirez,HR Manager,15,115197.85,2021-08-10,Active
1129,263,William Owen,HR Manager,16,30948.26,2015-09-07,Active
1130,647,Derrick Padilla,Branch Manager,20,59071.8,2015-03-15,On Leave
1131,418,Brittany Hall,Investment Advisor,14,115910.68,2019-05-24,On Leave
1132,422,John Horton,Branch Manager,24,119173.84,2020-11-19,Active
1133,263,Joseph Gardner,Branch Manager,12,92723.95,2022-11-05,Active
1134,390,Melissa Washington,Risk Manager,25,54266.97,2021-02-06,Active
1135,42,Kimberly Olson,Credit Analyst,17,64958.02,2022-04-02,Active
1136,440,Stephen Griffin,Branch Manager,23,53005.87,2016-08-29,Resigned
1137,377,Valerie Turner,Branch Manager,21,70087.62,2021-02-27,On Leave
1138,289,Heather Myers,IT Support,21,118660.91,2022-09-15,On Leave
1139,647,Zachary Diaz DDS,Data Analyst,20,57095.86,2015-11-20,Active
1140,441,Brady Williams,Compliance Officer,1,96471.33,2020-06-06,Resigned
1141,517,Daniel Bass,IT Support,27,99456.41,2015-04-27,Resigned
1142,542,Levi Beard,Customer Service Representative,7,111344.58,2015-08-04,Resigned
1143,471,Allison Stone,IT Support,16,108340.1,2024-11-05,Active
1144,544,Gina Thornton,Compliance Officer,8,117644.85,2017-11-17,On Leave
1145,379,Deborah Parrish,Financial Analyst,10,95416.91,2015-09-13,Active
1146,189,Heather Turner,Branch Manager,2,98297.19,2019-08-20,On Leave
1147,625,Samantha Campbell,Risk Manager,15,44563.09,2018-03-01,Resigned
1148,355,Joe Jones,Branch Manager,29,58755.44,2015-02-26,Active
1149,67,Derek Gould,Bank Teller,10,112385.11,2023-06-04,On Leave
1150,93,Michael Rogers,Financial Analyst,15,44392.49,2022-03-11,Active
1151,275,Andrew Sexton,Accountant,17,38734.34,2024-11-12,Resigned
1152,45,Brian Carpenter,Compliance Officer,30,85524.89,2017-06-25,Resigned
1153,116,Lori Oliver,Credit Analyst,16,68463.66,2024-08-17,Resigned
1154,92,Dawn Sexton,IT Support,25,58734.26,2018-11-29,Active
1155,342,Melissa Thomas,Accountant,24,32511.42,2024-02-11,Resigned
1156,262,James Reynolds,Loan Officer,2,100142.04,2023-04-09,On Leave
1157,388,Jason Cortez,Customer Service Representative,28,76169.22,2015-12-20,Active
1158,507,Samantha Rivera,Loan Officer,13,49317.48,2023-12-03,On Leave
1159,241,Terri Mays,Credit Analyst,10,119605.1,2020-05-01,Active
1160,328,Kathleen Nguyen,Customer Service Representative,27,93636.49,2016-09-05,Resigned
1161,216,Grant Carr,HR Manager,15,75687.25,2023-04-01,Resigned
1162,675,Julia Kerr,Data Analyst,7,90798.02,2024-04-03,Resigned
1163,260,Dawn Smith,Customer Service Representative,3,77023.2,2017-01-15,Active
1164,654,Samantha Montoya,Credit Analyst,24,67917.84,2019-12-28,On Leave
1165,132,Robert Gibson,Risk Manager,9,94898.55,2020-09-07,Resigned
1166,29,Christina Peterson,Data Analyst,14,77351.79,2020-12-20,On Leave
1167,289,Sara Martinez,Investment Advisor,16,85511.51,2024-07-31,On Leave
1168,157,Jennifer Johnson,Security Officer,18,109462.66,2015-04-09,Resigned
1169,487,Carlos Guzman,Accountant,10,34273.42,2015-11-21,Resigned
1170,41,Pamela Hall,HR Manager,12,118920.48,2022-11-26,Resigned
1171,77,Cynthia Ross,Customer Service Representative,9,80130.5,2024-09-20,Active
1172,478,Maria Duffy,Investment Advisor,30,36095.27,2018-12-20,On Leave
1173,590,Jennifer Winters,Accountant,7,80669.49,2024-10-17,Active
1174,118,Christy Christensen,Customer Service Representative,3,98757.62,2025-01-03,On Leave
1175,598,Mary Howell,Compliance Officer,11,33336.87,2020-02-27,Resigned
1176,57,Adam Porter,Loan Officer,22,70774.41,2018-12-28,Resigned
1177,385,Emily Finley,Branch Manager,10,101653.14,2018-09-01,On Leave
1178,681,Summer Kelly,Customer Service Representative,12,33626.91,2015-12-07,On Leave
1179,45,Kathleen Ferguson,Branch Manager,11,62527.99,2020-03-01,On Leave
1180,247,Billy Romero,IT Support,24,51832.04,2024-06-21,Active
1181,410,Courtney Murphy,IT Support,27,60854.01,2025-02-10,Resigned
1182,262,Nathan Bauer,Risk Manager,20,64662.67,2019-06-12,On Leave
1183,573,Cory Moore,Customer Service Representative,12,61976.52,2018-05-10,On Leave
1184,20,Kathy Spencer,Risk Manager,29,35568.06,2020-12-17,On Leave
1185,252,Kevin Hamilton,Compliance Officer,3,59472.17,2020-01-04,Active
1186,152,Charles Monroe,Security Officer,12,51715.87,2016-10-28,On Leave
1187,3,John Page,Customer Service Representative,6,63024.09,2024-02-14,Active
1188,584,Tom Martin,Branch Manager,25,97155.24,2018-10-19,On Leave
1189,330,Eric Ward,HR Manager,22,40095.58,2018-06-16,Active
1190,140,David Reyes,Investment Advisor,8,81251.69,2018-01-31,Resigned
1191,34,Alexandra Webster,Credit Analyst,7,90970.96,2023-11-19,On Leave
1192,8,Carla Jones,Risk Manager,12,106187.24,2015-05-08,Resigned
1193,267,Ashley Thomas,Bank Teller,23,89706.66,2018-04-14,Active
1194,178,Miguel Carrillo,Branch Manager,20,35748.51,2024-01-22,On Leave
1195,280,Jacob Martin,Compliance Officer,21,96544.25,2024-01-03,Active
1196,248,Ashley Howell,Financial Analyst,24,104781.41,2021-07-22,Active
1197,201,Lee Hughes,Loan Officer,27,109443.41,2015-05-29,Active
1198,415,Sarah Johnson,Customer Service Representative,15,85326.21,2019-04-12,Active
1199,45,Rhonda Randolph,Security Officer,8,46174.86,2024-01-08,Resigned
1200,590,Jessica Carter,Security Officer,6,101611.48,2019-08-28,On Leave
1201,436,Shannon Patel,Loan Officer,14,117522.74,2024-11-30,On Leave
1202,508,Debbie Miller,Branch Manager,14,51802.03,2023-10-15,Resigned
1203,438,Kimberly Carroll,Risk Manager,6,52717.06,2018-05-13,Resigned
1204,431,Tiffany Soto,Accountant,28,69762.2,2018-02-09,Resigned
1205,412,Edward Simpson,Financial Analyst,8,34544.96,2020-01-14,Resigned
1206,464,Kerry Solomon,Bank Teller,9,30682.94,2021-07-31,Active
1207,646,Amanda Fleming,Credit Analyst,29,64913.87,2019-04-10,Resigned
1208,396,Katrina Underwood,Compliance Officer,10,80094.0,2022-08-04,Resigned
1209,697,Ricardo Mata,Data Analyst,19,65593.38,2021-04-18,Resigned
1210,31,Christine Lee,Compliance Officer,25,31654.21,2017-09-08,Active
1211,657,Christine Chapman,Loan Officer,7,51096.17,2024-02-04,On Leave
1212,341,Jacob Henry,Branch Manager,15,104765.69,2020-08-13,Active
1213,141,Michael Kirk,Compliance Officer,12,33990.96,2020-08-03,Active
1214,31,Marcus Foley II,Risk Manager,26,106182.55,2017-04-29,Resigned
1215,198,Megan Sanchez,Data Analyst,30,114963.28,2016-11-09,On Leave
1216,97,Julia Schmidt DVM,Branch Manager,16,52765.96,2021-09-27,Active
1217,501,John Norris,Data Analyst,10,78844.28,2023-08-28,On Leave
1218,512,Claudia Morris,Credit Analyst,12,43618.74,2020-10-21,Resigned
1219,407,Carl Anderson,HR Manager,9,78484.54,2016-09-03,Resigned
1220,337,Glenn Franco,IT Support,12,51874.46,2015-06-21,Active
1221,328,Howard Goodman,Compliance Officer,1,42328.08,2019-06-24,On Leave
1222,602,Richard Davila,Compliance Officer,25,113890.96,2023-03-23,Active
1223,381,Brian Jones,Security Officer,13,38765.73,2022-12-11,Active
1224,591,Rebecca Mason,IT Support,5,74091.53,2023-10-25,Resigned
1225,587,Troy Young,HR Manager,9,89385.71,2025-01-20,Active
1226,28,Clayton Peterson,Branch Manager,28,30928.0,2018-07-13,Resigned
1227,607,Jose Bryant,HR Manager,7,47278.89,2017-06-29,Active
1228,611,Joshua Liu,Loan Officer,30,54886.57,2021-11-21,Active
1229,323,Kathleen Torres,Customer Service Representative,9,114711.61,2022-12-17,Resigned
1230,330,David Powell,Bank Teller,10,88194.72,2019-11-20,Active
1231,542,Sophia Coleman,Compliance Officer,17,84245.86,2022-12-08,Active
1232,626,Raymond Wright DVM,IT Support,7,34000.94,2021-11-13,Active
1233,183,Andrew Reynolds,Data Analyst,1,53315.51,2022-09-30,Active
1234,692,Matthew Hayes,Risk Manager,10,73082.24,2023-05-23,Resigned
1235,430,Brian Choi,Loan Officer,6,55617.91,2024-03-07,Active
1236,620,Michael Ballard,Security Officer,23,41818.51,2016-07-19,Active
1237,504,Diana Campbell,Security Officer,1,37690.48,2021-02-28,Resigned
1238,480,April Huerta,Risk Manager,25,78269.74,2018-10-31,On Leave
1239,122,Daniel Little,Credit Analyst,19,106031.17,2025-01-31,On Leave
1240,604,Matthew Williams,Branch Manager,23,116616.2,2022-10-28,Active
1241,175,Taylor Wilson,Financial Analyst,5,103081.14,2024-07-20,Active
1242,429,Michael Howell,Data Analyst,22,54155.35,2017-10-15,Resigned
1243,184,Robert Doyle,Investment Advisor,6,94859.5,2015-10-04,Active
1244,75,Ashley Olson,Compliance Officer,21,30995.58,2018-05-03,Resigned
1245,564,Amber Bailey,Investment Advisor,3,97851.52,2018-10-06,On Leave
1246,611,Joshua Scott,Accountant,3,94618.83,2016-05-20,Resigned
1247,50,Karen Burgess,Risk Manager,14,97066.39,2016-08-31,Resigned
1248,303,Willie Davis,Security Officer,28,65789.06,2024-03-22,Resigned
1249,573,Marie Blake,Security Officer,17,40786.05,2019-12-28,Resigned
1250,207,Norma Phillips,Data Analyst,1,73522.97,2023-08-25,On Leave
1251,283,Deanna Morris,IT Support,4,30166.72,2016-05-09,On Leave
1252,285,Kelly Barnes,Risk Manager,1,84155.58,2016-10-12,Active
1253,38,Justin Kerr,Credit Analyst,26,39657.65,2019-11-27,Active
1254,418,Patrick Jordan,HR Manager,12,54612.31,2019-11-09,On Leave
1255,663,Lindsay Williams,Data Analyst,16,42829.5,2022-02-01,On Leave
1256,497,Jennifer Herrera,Data Analyst,21,40683.96,2016-09-29,Resigned
1257,39,Mark Davis,Bank Teller,12,92284.68,2016-02-23,On Leave
1258,370,Gary Smith,Investment Advisor,15,66290.95,2017-07-30,Resigned
1259,5,Hannah Gibson,Bank Teller,16,37498.67,2017-10-21,Resigned
1260,514,Tyler Flowers,Credit Analyst,16,58279.46,2021-02-23,Active
1261,63,Donna Smith,Customer Service Representative,17,57044.8,2018-10-04,Active
1262,197,Joseph Stanton,IT Support,18,61179.55,2022-11-09,Active
1263,21,Lisa Porter,Accountant,27,79910.23,2018-09-09,On Leave
1264,230,Ethan Guerrero,Bank Teller,24,58137.6,2021-04-03,Active
1265,659,Noah Mueller,Risk Manager,29,51524.65,2023-07-13,On Leave
1266,19,Gregory Hernandez,Data Analyst,1,105172.47,2018-03-30,Active
1267,587,Marvin Cox,Customer Service Representative,2,30930.5,2021-08-26,Resigned
1268,276,Christopher Gray,Bank Teller,18,78303.18,2016-12-14,Active
1269,689,Martha Moore,Compliance Officer,28,114894.11,2017-04-12,Active
1270,270,Matthew Taylor,Credit Analyst,4,42698.02,2018-09-30,Resigned
1271,361,Audrey Jones,Bank Teller,27,37495.11,2023-03-03,Active
1272,66,Sarah Robinson,HR Manager,4,46631.98,2023-04-23,Active
1273,219,Kimberly Hendrix,Security Officer,28,91243.43,2019-07-03,On Leave
1274,643,Kara Ali,Investment Advisor,6,65913.57,2021-09-29,Resigned
1275,502,Robert Wade,Financial Analyst,17,76661.1,2018-05-13,Active
1276,449,Andrew Miller PhD,Loan Officer,20,39842.44,2016-06-19,Active
1277,691,Evan Yang,Accountant,18,30588.49,2020-07-02,On Leave
1278,130,Wanda Roberts,IT Support,7,116348.31,2022-12-06,Active
1279,241,Daniel Daniels,Credit Analyst,24,103336.67,2021-01-23,Active
1280,516,Jonathan Frazier,Bank Teller,25,30493.12,2021-11-10,On Leave
1281,19,Brenda Huber,Credit Analyst,27,110474.02,2020-04-27,On Leave
1282,55,Courtney Thornton,HR Manager,18,77180.08,2016-03-08,Active
1283,155,Jennifer Yates,Risk Manager,29,35946.25,2024-04-02,Active
1284,483,Jonathan Johnson,Credit Analyst,3,73579.03,2017-04-22,Active
1285,373,Michael Cain,Bank Teller,11,34688.18,2016-08-16,Resigned
1286,549,Joshua Richardson,IT Support,8,40696.63,2015-06-27,Active
1287,691,Brandon Mercado,Security Officer,7,87273.09,2016-03-11,Active
1288,634,Johnny Yu,Bank Teller,10,105357.75,2024-11-30,On Leave
1289,127,Lindsay Mendez,HR Manager,7,117977.54,2016-08-13,On Leave
1290,641,Courtney Webster,Accountant,6,60001.45,2020-05-23,Active
1291,382,Austin Tran,Credit Analyst,25,62040.82,2019-04-18,Active
1292,270,Joseph Sanders,Data Analyst,22,74878.02,2020-11-03,Active
1293,643,Thomas Palmer,IT Support,23,66975.51,2022-02-20,Resigned
1294,546,Diana Mason,Customer Service Representative,15,67892.34,2022-04-20,Active
1295,641,Bradley Cunningham,Data Analyst,3,58336.26,2019-07-24,Active
1296,203,Kimberly Young,Security Officer,10,108083.27,2024-01-11,On Leave
1297,166,Juan Barnett,Branch Manager,22,85998.81,2022-12-12,Active
1298,370,Cory Gomez,Bank Teller,28,108818.9,2016-06-26,On Leave
1299,174,Martin Dunn,Investment Advisor,18,81060.81,2017-02-11,On Leave
1300,638,Angela Williams,Investment Advisor,8,105978.01,2021-02-11,Resigned
